ds,y
2019-09-18,61.330013275146484
2019-09-19,61.64352798461914
2019-09-20,61.20659637451172
2019-09-23,61.4106330871582
2019-09-24,60.65073013305664
2019-09-25,62.032188415527344
2019-09-26,61.776893615722656
2019-09-27,60.965736389160156
2019-09-30,60.66267776489258
2019-10-01,59.97095489501953
2019-10-02,58.554161071777344
2019-10-03,59.11151885986328
2019-10-04,60.165035247802734
2019-10-07,60.09933853149414
2019-10-08,59.17621612548828
2019-10-09,59.83210754394531
2019-10-10,60.14860534667969
2019-10-11,60.48601150512695
2019-10-14,60.57011413574219
2019-10-15,61.857513427734375
2019-10-16,61.88886642456055
2019-10-17,62.3581428527832
2019-10-18,61.98093032836914
2019-10-21,62.013771057128906
2019-10-22,61.84706497192383
2019-10-23,62.65971755981445
2019-10-24,62.75227737426758
2019-10-25,62.95830154418945
2019-10-28,64.1959457397461
2019-10-29,62.83339309692383
2019-10-30,62.76720428466797
2019-10-31,62.7084846496582
2019-11-01,63.38676834106445
2019-11-04,64.26410675048828
2019-11-05,64.29696655273438
2019-11-06,64.28550720214844
2019-11-07,65.1344985961914
2019-11-08,65.25939178466797
2019-11-11,64.65327453613281
2019-11-12,64.63385772705078
2019-11-13,64.59404754638672
2019-11-14,65.26387786865234
2019-11-15,66.4288558959961
2019-11-18,65.72370910644531
2019-11-19,65.46294403076172
2019-11-20,64.8453598022461
2019-11-21,64.76075744628906
2019-11-22,64.46167755126953
2019-11-25,65.0265121459961
2019-11-26,65.36788940429688
2019-11-27,65.34001159667969
2019-11-29,64.94041442871094
2019-12-02,64.19195556640625
2019-12-03,64.45869445800781
2019-12-04,65.71574401855469
2019-12-05,66.09345245361328
2019-12-06,66.71500396728516
2019-12-09,66.86132049560547
2019-12-10,66.91605377197266
2019-12-11,66.93396759033203
2019-12-12,67.19523620605469
2019-12-13,67.07381439208984
2019-12-16,67.73766326904297
2019-12-17,67.43658447265625
2019-12-18,67.31217956542969
2019-12-19,67.48237609863281
2019-12-20,67.1613998413086
2019-12-23,67.12406921386719
2019-12-24,66.86132049560547
2019-12-26,67.6993408203125
2019-12-27,67.27584838867188
2019-12-30,66.49205780029297
2019-12-31,66.53585052490234
2020-01-02,68.04620361328125
2020-01-03,67.7122802734375
2020-01-06,69.38187408447266
2020-01-07,69.33858489990234
2020-01-08,69.88499450683594
2020-01-09,70.6568374633789
2020-01-10,71.1495132446289
2020-01-13,71.62226867675781
2020-01-14,71.20673370361328
2020-01-15,71.62077331542969
2020-01-16,72.2428207397461
2020-01-17,73.6705551147461
2020-01-21,73.8701171875
2020-01-22,73.94725799560547
2020-01-23,73.98209381103516
2020-01-24,72.98979187011719
2020-01-27,71.35702514648438
2020-01-28,72.28562927246094
2020-01-29,72.58769226074219
2020-01-30,72.44883728027344
2020-01-31,71.37344360351562
2020-02-03,73.9467544555664
2020-02-04,72.01241302490234
2020-02-05,72.07014465332031
2020-02-06,73.46353912353516
2020-02-07,73.61283874511719
2020-02-10,75.0783920288086
2020-02-11,75.08386993408203
2020-02-12,75.55563354492188
2020-02-13,75.37598419189453
2020-02-14,75.67855834960938
2020-02-18,75.62530517578125
2020-02-19,75.97464752197266
2020-02-20,75.5496597290039
2020-02-21,73.90544891357422
2020-02-24,70.74441528320312
2020-02-25,69.09523010253906
2020-02-26,69.33061218261719
2020-02-27,65.59381866455078
2020-02-28,66.65081024169922
2020-03-02,69.12806701660156
2020-03-03,66.75332641601562
2020-03-04,68.99919128417969
2020-03-05,65.6410903930664
2020-03-06,64.61445617675781
2020-03-09,60.491485595703125
2020-03-10,63.71770477294922
2020-03-11,60.48401641845703
2020-03-12,55.48270797729492
2020-03-13,60.69900131225586
2020-03-16,53.960914611816406
2020-03-17,55.72605514526367
2020-03-18,54.581478118896484
2020-03-19,55.501617431640625
2020-03-20,53.363250732421875
2020-03-23,52.581947326660156
2020-03-24,56.455596923828125
2020-03-25,54.86463928222656
2020-03-26,57.81367111206055
2020-03-27,55.2736930847168
2020-03-30,57.0706901550293
2020-03-31,57.866416931152344
2020-04-01,55.0203971862793
2020-04-02,55.777809143066406
2020-04-03,54.635223388671875
2020-04-06,59.06623840332031
2020-04-07,59.045833587646484
2020-04-08,60.22873306274414
2020-04-09,60.28695297241211
2020-04-13,60.59101104736328
2020-04-14,63.16232681274414
2020-04-15,62.825927734375
2020-04-16,62.87569046020508
2020-04-17,63.86003112792969
2020-04-20,63.03194808959961
2020-04-21,60.530296325683594
2020-04-22,62.862754821777344
2020-04-23,63.5146598815918
2020-04-24,63.66395950317383
2020-04-27,63.49326705932617
2020-04-28,61.39271545410156
2020-04-29,66.75780487060547
2020-04-30,67.1151123046875
2020-05-01,65.71922302246094
2020-05-04,66.02725982666016
2020-05-05,67.23703002929688
2020-05-06,67.04743957519531
2020-05-07,68.30447387695312
2020-05-08,69.09125518798828
2020-05-11,69.83223724365234
2020-05-12,68.46273803710938
2020-05-13,67.1484603881836
2020-05-14,67.48685455322266
2020-05-15,68.3358383178711
2020-05-18,68.87080383300781
2020-05-19,68.35050201416016
2020-05-20,70.00443267822266
2020-05-21,69.8093490600586
2020-05-22,70.18855285644531
2020-05-26,70.5169906616211
2020-05-27,70.55780029296875
2020-05-28,70.50257110595703
2020-05-29,71.10919952392578
2020-06-01,71.2535171508789
2020-06-02,71.62176513671875
2020-06-03,71.48043823242188
2020-06-04,70.27613830566406
2020-06-05,71.58045959472656
2020-06-08,71.9895248413086
2020-06-09,72.46477508544922
2020-06-10,72.94699096679688
2020-06-11,69.86109924316406
2020-06-12,70.3259048461914
2020-06-15,70.65782928466797
2020-06-16,71.79594421386719
2020-06-17,72.21395874023438
2020-06-18,71.45952606201172
2020-06-19,71.24853515625
2020-06-22,72.25079345703125
2020-06-23,72.87532806396484
2020-06-24,71.26097869873047
2020-06-25,71.72676086425781
2020-06-26,67.6744613647461
2020-06-29,69.4197006225586
2020-06-30,70.34729766845703
2020-07-01,71.56304168701172
2020-07-02,72.88976287841797
2020-07-06,74.43245697021484
2020-07-07,73.908935546875
2020-07-08,74.44738006591797
2020-07-09,75.19334411621094
2020-07-10,76.72359466552734
2020-07-13,75.21076965332031
2020-07-14,75.67058563232422
2020-07-15,75.32523345947266
2020-07-16,75.54219818115234
2020-07-17,75.4202651977539
2020-07-20,77.91695404052734
2020-07-21,77.55366516113281
2020-07-22,78.05479431152344
2020-07-23,75.42674255371094
2020-07-24,75.23714447021484
2020-07-27,76.14932250976562
2020-07-28,74.66336059570312
2020-07-29,75.74224853515625
2020-07-30,76.21154022216797
2020-07-31,73.79845428466797
2020-08-03,73.37496185302734
2020-08-04,72.9031982421875
2020-08-05,73.33316040039062
2020-08-06,74.65141296386719
2020-08-07,74.37223815917969
2020-08-10,74.45235443115234
2020-08-11,73.66708374023438
2020-08-12,74.97588348388672
2020-08-13,75.56459045410156
2020-08-14,75.03111267089844
2020-08-17,75.54119873046875
2020-08-18,77.56262969970703
2020-08-19,77.01173400878906
2020-08-20,78.71466827392578
2020-08-21,78.64849090576172
2020-08-24,79.03565979003906
2020-08-25,80.03193664550781
2020-08-26,82.22952270507812
2020-08-27,81.3312759399414
2020-08-28,81.83290100097656
2020-08-31,81.32380676269531
2020-09-01,82.64405822753906
2020-09-02,86.00663757324219
2020-09-03,81.70501708984375
2020-09-04,79.1769790649414
2020-09-08,76.25830841064453
2020-09-09,77.48101043701172
2020-09-10,76.2398910522461
2020-09-11,75.67755889892578
2020-09-14,75.60589599609375
2020-09-15,76.70866394042969
2020-09-16,75.68650817871094
2020-09-17,74.42398834228516
2020-09-18,72.6553726196289
2020-09-21,71.22066497802734
2020-09-22,72.92758178710938
2020-09-23,70.42692565917969
2020-09-24,71.07783508300781
2020-09-25,71.90740966796875
2020-09-28,72.88079833984375
2020-09-29,73.12017059326172
2020-09-30,73.13360595703125
2020-10-01,74.15327453613281
2020-10-02,72.57723236083984
2020-10-05,73.95073699951172
2020-10-06,72.32940673828125
2020-10-07,72.67029571533203
2020-10-08,73.94625854492188
2020-10-09,75.40385437011719
2020-10-12,78.08763122558594
2020-10-13,78.21354675292969
2020-10-14,78.03439331054688
2020-10-15,77.58900451660156
2020-10-16,78.27972412109375
2020-10-19,76.3687744140625
2020-10-20,77.42976379394531
2020-10-21,79.28994750976562
2020-10-22,80.38574981689453
2020-10-23,81.66321563720703
2020-10-26,79.14761352539062
2020-10-27,79.83486938476562
2020-10-28,75.47352600097656
2020-10-29,77.99259185791016
2020-10-30,80.66841888427734
2020-11-02,80.9182357788086
2020-11-03,82.12153625488281
2020-11-04,87.0442123413086
2020-11-05,87.75286102294922
2020-11-06,87.6722412109375
2020-11-09,87.73445129394531
2020-11-10,86.6092758178711
2020-11-11,87.22237396240234
2020-11-12,87.07954406738281
2020-11-13,88.4321517944336
2020-11-16,88.64911651611328
2020-11-17,88.09027099609375
2020-11-18,86.9272689819336
2020-11-19,87.78022766113281
2020-11-20,86.6988525390625
2020-11-23,86.3340835571289
2020-11-24,88.02706146240234
2020-11-25,88.15396118164062
2020-11-27,89.2368392944336
2020-11-30,87.62199401855469
2020-12-01,89.48117065429688
2020-12-02,90.96663665771484
2020-12-03,90.90792083740234
2020-12-04,90.9686279296875
2020-12-07,90.54513549804688
2020-12-08,90.49885559082031
2020-12-09,88.78596496582031
2020-12-10,88.34803771972656
2020-12-11,88.66852569580078
2020-12-14,87.58814239501953
2020-12-15,87.97181701660156
2020-12-16,87.73445129394531
2020-12-17,86.9830093383789
2020-12-18,86.14248657226562
2020-12-21,86.55851745605469
2020-12-22,85.76876068115234
2020-12-23,86.21066284179688
2020-12-24,86.53263854980469
2020-12-28,88.38587188720703
2020-12-29,87.5214614868164
2020-12-30,86.56597900390625
2020-12-31,87.18107604980469
2021-01-04,86.00464630126953
2021-01-05,86.63565826416016
2021-01-06,86.35547637939453
2021-01-07,88.94123840332031
2021-01-08,89.93452453613281
2021-01-11,87.91956329345703
2021-01-12,86.91583251953125
2021-01-13,87.30648040771484
2021-01-14,86.59883117675781
2021-01-15,86.40027618408203
2021-01-19,89.12088012695312
2021-01-20,93.9002456665039
2021-01-21,94.1167221069336
2021-01-22,94.60440826416016
2021-01-25,94.52230072021484
2021-01-26,95.41009521484375
2021-01-27,91.10796356201172
2021-01-28,92.71635437011719
2021-01-29,91.35430145263672
2021-02-01,94.61933898925781
2021-02-02,95.92117309570312
2021-02-03,103.01557922363281
2021-02-04,102.63238525390625
2021-02-05,104.4054946899414
2021-02-08,104.15218353271484
2021-02-09,103.68439483642578
2021-02-10,104.27510070800781
2021-02-11,104.30048370361328
2021-02-12,104.70954132080078
2021-02-16,105.59485626220703
2021-02-17,105.9138412475586
2021-02-18,105.3609619140625
2021-02-19,104.56173706054688
2021-02-22,102.75729370117188
2021-02-23,103.05488586425781
2021-02-24,104.26466369628906
2021-02-25,101.08919525146484
2021-02-26,101.36289978027344
2021-03-01,103.58486938476562
2021-03-02,103.3027114868164
2021-03-03,100.85779571533203
2021-03-04,101.97151947021484
2021-03-05,104.93000793457031
2021-03-08,100.73139190673828
2021-03-09,102.15116882324219
2021-03-10,102.26712799072266
2021-03-11,105.24003601074219
2021-03-12,102.60999298095703
2021-03-15,102.83741760253906
2021-03-16,104.13277435302734
2021-03-17,104.06111907958984
2021-03-18,101.33104705810547
2021-03-19,101.67840576171875
2021-03-22,101.44898223876953
2021-03-23,102.16410827636719
2021-03-24,101.77096557617188
2021-03-25,101.73613739013672
2021-03-26,101.2977066040039
2021-03-29,102.31290435791016
2021-03-30,102.29249572753906
2021-03-31,102.94391632080078
2021-04-01,106.38361358642578
2021-04-05,110.75292205810547
2021-04-06,110.71311950683594
2021-04-07,111.95374298095703
2021-04-08,112.73802185058594
2021-04-09,113.75519561767578
2021-04-12,112.20803833007812
2021-04-13,112.82909393310547
2021-04-14,112.21051025390625
2021-04-15,114.29166412353516
2021-04-16,114.34639739990234
2021-04-19,114.57731628417969
2021-04-20,114.14088439941406
2021-04-21,114.12395477294922
2021-04-22,112.86144256591797
2021-04-23,115.21926879882812
2021-04-26,115.78857421875
2021-04-27,114.81221008300781
2021-04-28,118.4345474243164
2021-04-29,120.9217529296875
2021-04-30,119.93790435791016
2021-05-03,119.19393920898438
2021-05-04,117.1575927734375
2021-05-05,117.281494140625
2021-05-06,118.5062026977539
2021-05-07,119.3691177368164
2021-05-10,116.53105163574219
2021-05-11,114.89381408691406
2021-05-12,111.42623901367188
2021-05-13,112.56533813476562
2021-05-14,115.26205444335938
2021-05-17,115.52332305908203
2021-05-18,114.62857055664062
2021-05-19,114.89132690429688
2021-05-20,117.24915313720703
2021-05-21,116.70223999023438
2021-05-24,119.7662353515625
2021-05-25,119.88565826416016
2021-05-26,121.10289764404297
2021-05-27,119.55921936035156
2021-05-28,120.00958251953125
2021-06-01,120.91777801513672
2021-06-02,120.4932861328125
2021-06-03,119.6637191772461
2021-06-04,122.01010131835938
2021-06-07,122.72322082519531
2021-06-08,123.55728149414062
2021-06-09,123.98275756835938
2021-06-10,125.48564147949219
2021-06-11,125.10395050048828
2021-06-14,125.75635528564453
2021-06-15,125.43885803222656
2021-06-16,125.10395050048828
2021-06-17,125.7752685546875
2021-06-18,124.97555541992188
2021-06-21,125.85887908935547
2021-06-22,126.40080261230469
2021-06-23,125.86534881591797
2021-06-24,126.68196868896484
2021-06-25,126.3963394165039
2021-06-28,126.22166442871094
2021-06-29,125.4244384765625
2021-06-30,124.7252426147461
2021-07-01,125.77278900146484
2021-07-02,128.1121826171875
2021-07-06,129.15924072265625
2021-07-07,129.46429443359375
2021-07-08,128.5680389404297
2021-07-09,128.9636688232422
2021-07-12,129.94851684570312
2021-07-13,130.3769989013672
2021-07-14,131.45985412597656
2021-07-15,130.64767456054688
2021-07-16,131.22396850585938
2021-07-19,128.64468383789062
2021-07-20,130.4834747314453
2021-07-21,131.97540283203125
2021-07-22,132.69998168945312
2021-07-23,137.16632080078125
2021-07-26,138.9862060546875
2021-07-27,136.151611328125
2021-07-28,135.73858642578125
2021-07-29,135.89683532714844
2021-07-30,134.5835418701172
2021-08-02,135.34841918945312
2021-08-03,135.63755798339844
2021-08-04,135.3872528076172
2021-08-05,136.29446411132812
2021-08-06,136.38999938964844
2021-08-09,137.3514404296875
2021-08-10,137.44549560546875
2021-08-11,137.0404052734375
2021-08-12,137.7371063232422
2021-08-13,137.75355529785156
2021-08-16,138.26113891601562
2021-08-17,136.65325927734375
2021-08-18,135.9261932373047
2021-08-19,136.26808166503906
2021-08-20,137.78440856933594
2021-08-23,140.43434143066406
2021-08-24,141.72720336914062
2021-08-25,142.27610778808594
2021-08-26,141.45301818847656
2021-08-27,143.8690643310547
2021-08-30,144.7837371826172
2021-08-31,144.77627563476562
2021-09-01,145.1544647216797
2021-09-02,143.5391387939453
2021-09-03,144.09249877929688
2021-09-07,144.83299255371094
2021-09-08,144.20050048828125
2021-09-09,144.2303466796875
2021-09-10,141.25196838378906
2021-09-13,142.7886962890625
2021-09-14,142.72996520996094
2021-09-15,144.52146911621094
2021-09-16,143.69290161132812
2021-09-17,140.796630859375
2021-09-20,138.3616485595703
2021-09-21,138.98818969726562
2021-09-22,140.27410888671875
2021-09-23,141.1579132080078
2021-09-24,141.96060180664062
2021-09-27,140.8339385986328
2021-09-28,135.54202270507812
2021-09-29,133.8868408203125
2021-09-30,132.63726806640625
2021-10-01,135.81919860839844
2021-10-04,133.13441467285156
2021-10-05,135.53504943847656
2021-10-06,136.7064971923828
2021-10-07,138.5293731689453
2021-10-08,139.395751953125
2021-10-11,138.19296264648438
2021-10-12,136.06851196289062
2021-10-13,137.24990844726562
2021-10-14,140.74537658691406
2021-10-15,141.0071258544922
2021-10-18,142.28656005859375
2021-10-19,143.1439971923828
2021-10-20,141.74362182617188
2021-10-21,142.10740661621094
2021-10-22,137.97152709960938
2021-10-25,138.11880493164062
2021-10-26,139.01358032226562
2021-10-27,145.7372283935547
2021-10-28,145.4401397705078
2021-10-29,147.571533203125
2021-11-01,143.0962371826172
2021-11-02,145.17538452148438
2021-11-03,146.09800720214844
2021-11-04,147.98208618164062
2021-11-05,148.53746032714844
2021-11-08,148.64744567871094
2021-11-09,148.544921875
2021-11-10,145.93479919433594
2021-11-11,146.0561981201172
2021-11-12,148.94004821777344
2021-11-15,148.6837615966797
2021-11-16,148.37322998046875
2021-11-17,148.3592987060547
2021-11-18,149.99853515625
2021-11-19,149.24560546875
2021-11-22,146.38516235351562
2021-11-23,146.06517028808594
2021-11-24,146.02584838867188
2021-11-26,142.13278198242188
2021-11-29,145.42520141601562
2021-11-30,141.78045654296875
2021-12-01,140.9503936767578
2021-12-02,143.09872436523438
2021-12-03,141.8486328125
2021-12-06,143.1186065673828
2021-12-07,147.338623046875
2021-12-08,148.0194091796875
2021-12-09,147.40780639648438
2021-12-10,147.97413635253906
2021-12-13,146.01290893554688
2021-12-14,144.28709411621094
2021-12-15,146.6737823486328
2021-12-16,144.15573120117188
2021-12-17,142.1298065185547
2021-12-20,141.73019409179688
2021-12-21,143.5406494140625
2021-12-22,146.25625610351562
2021-12-23,146.44886779785156
2021-12-27,147.36598205566406
2021-12-28,145.7576141357422
2021-12-29,145.81385803222656
2021-12-30,145.31422424316406
2021-12-31,143.99746704101562
2022-01-03,144.3905792236328
2022-01-04,143.73570251464844
2022-01-05,137.0045928955078
2022-01-06,136.90255737304688
2022-01-07,136.358642578125
2022-01-10,137.9207305908203
2022-01-11,139.35743713378906
2022-01-12,140.98023986816406
2022-01-13,138.47511291503906
2022-01-14,139.1275177001953
2022-01-18,135.6479949951172
2022-01-19,135.01251220703125
2022-01-20,132.87713623046875
2022-01-21,129.47872924804688
2022-01-24,129.7574005126953
2022-01-25,126.1380386352539
2022-01-26,128.63075256347656
2022-01-27,128.51231384277344
2022-01-28,132.66114807128906
2022-01-31,135.05880737304688
2022-02-01,137.228515625
2022-02-02,147.338623046875
2022-02-03,141.97802734375
2022-02-04,142.341796875
2022-02-07,138.28302001953125
2022-02-08,138.55673217773438
2022-02-09,140.7861785888672
2022-02-10,137.9490966796875
2022-02-11,133.49769592285156
2022-02-14,134.6621856689453
2022-02-15,135.78237915039062
2022-02-16,136.83935546875
2022-02-17,131.68478393554688
2022-02-18,129.8524627685547
2022-02-22,128.79248046875
2022-02-23,126.9835433959961
2022-02-24,132.0480499267578
2022-02-25,133.88536071777344
2022-02-28,134.255126953125
2022-03-01,133.5355224609375
2022-03-02,134.1162567138672
2022-03-03,133.6748504638672
2022-03-04,131.49916076660156
2022-03-07,125.86833190917969
2022-03-08,126.67849731445312
2022-03-09,133.2349395751953
2022-03-10,132.0565185546875
2022-03-11,129.86041259765625
2022-03-14,126.14351654052734
2022-03-15,129.0492706298828
2022-03-16,133.06027221679688
2022-03-17,133.96597290039062
2022-03-18,136.15658569335938
2022-03-21,135.83511352539062
2022-03-22,139.6162109375
2022-03-23,137.8505859375
2022-03-24,140.6458282470703
2022-03-25,140.85435485839844
2022-03-28,141.2808380126953
2022-03-29,142.57470703125
2022-03-30,141.9720458984375
2022-03-31,138.99118041992188
2022-04-01,140.03671264648438
2022-04-04,142.96534729003906
2022-04-05,140.39801025390625
2022-04-06,136.52931213378906
2022-04-07,135.82167053222656
2022-04-08,133.37875366210938
2022-04-11,129.18463134765625
2022-04-12,127.76932525634766
2022-04-13,129.67181396484375
2022-04-14,126.6530990600586
2022-04-18,127.35777282714844
2022-04-19,129.9156494140625
2022-04-20,127.64093780517578
2022-04-21,124.3485336303711
2022-04-22,119.05012512207031
2022-04-25,122.66898345947266
2022-04-26,118.942626953125
2022-04-27,114.478271484375
2022-04-28,118.84858703613281
2022-04-29,114.42453002929688
2022-05-02,116.60469818115234
2022-05-03,117.57262420654297
2022-05-04,121.99716186523438
2022-05-05,116.1961441040039
2022-05-06,115.11476135253906
2022-05-09,112.5509033203125
2022-05-10,114.0443344116211
2022-05-11,113.42377471923828
2022-05-12,112.62754821777344
2022-05-13,115.96622467041016
2022-05-16,114.25135803222656
2022-05-17,116.15135192871094
2022-05-18,111.87113189697266
2022-05-19,110.22343444824219
2022-05-20,108.79769134521484
2022-05-23,111.14008331298828
2022-05-24,105.4266586303711
2022-05-25,105.34056091308594
2022-05-26,107.78548431396484
2022-05-27,112.26725769042969
2022-05-31,113.50140380859375
2022-06-01,113.59893798828125
2022-06-02,117.19093322753906
2022-06-03,114.02393341064453
2022-06-06,116.45889282226562
2022-06-07,116.67687225341797
2022-06-08,116.68531799316406
2022-06-09,114.37625885009766
2022-06-10,110.90220642089844
2022-06-13,106.3726806640625
2022-06-14,106.68867492675781
2022-06-15,109.87010955810547
2022-06-16,106.13330841064453
2022-06-17,107.35701751708984
2022-06-21,111.48694610595703
2022-06-22,111.50585174560547
2022-06-23,112.1532974243164
2022-06-24,117.97920227050781
2022-06-27,116.07272338867188
2022-06-28,112.04083251953125
2022-06-29,111.72731018066406
2022-06-30,108.85690307617188
2022-07-01,108.56678009033203
2022-07-05,113.3501205444336
2022-07-06,114.67037200927734
2022-07-07,118.74356842041016
2022-07-08,119.60201263427734
2022-07-11,115.97319030761719
2022-07-12,114.30809020996094
2022-07-13,111.65814208984375
2022-07-14,110.91465759277344
2022-07-15,112.23539733886719
2022-07-18,109.3918685913086
2022-07-19,114.07966613769531
2022-07-20,114.15928649902344
2022-07-21,114.4976806640625
2022-07-22,107.84917449951172
2022-07-25,107.69988250732422
2022-07-26,104.94294738769531
2022-07-27,113.0644760131836
2022-07-28,114.0498046875
2022-07-29,116.09014129638672
2022-08-01,114.93560791015625
2022-08-02,115.3536376953125
2022-08-03,118.22006225585938
2022-08-04,118.30963134765625
2022-08-05,117.6626968383789
2022-08-08,117.58306884765625
2022-08-09,116.94608306884766
2022-08-10,120.08124542236328
2022-08-11,119.2551498413086
2022-08-12,122.07180786132812
2022-08-15,122.30072021484375
2022-08-16,121.9324722290039
2022-08-17,119.75279235839844
2022-08-18,120.2902603149414
2022-08-19,117.56317138671875
2022-08-22,114.52754211425781
2022-08-23,114.22895812988281
2022-08-24,114.15928649902344
2022-08-25,117.14514923095703
2022-08-26,110.77531433105469
2022-08-29,109.81983947753906
2022-08-30,109.3918685913086
2022-08-31,108.63545227050781
2022-09-01,110.02886199951172
2022-09-02,108.16767120361328
2022-09-06,106.97332763671875
2022-09-07,109.95918273925781
2022-09-08,108.9041748046875
2022-09-09,111.25305938720703
2022-09-12,111.34263610839844
2022-09-13,104.81355285644531
2022-09-14,105.37091827392578
2022-09-15,103.41020202636719
2022-09-16,103.14147186279297
2022-09-19,103.36044311523438
2022-09-20,101.34996032714844
2022-09-21,99.53853607177734
2022-09-22,100.09590148925781
2022-09-23,98.70249938964844
2022-09-26,98.34419250488281
2022-09-27,97.6275863647461
2022-09-28,100.26509857177734
2022-09-29,97.6275863647461
2022-09-30,95.69673919677734
2022-10-03,98.83189392089844
2022-10-04,101.92723846435547
2022-10-05,101.73812103271484
2022-10-06,101.75802612304688
2022-10-07,99.10062408447266
2022-10-10,98.24466705322266
2022-10-11,97.58778381347656
2022-10-12,97.83660125732422
2022-10-13,99.23995971679688
2022-10-14,96.72188568115234
2022-10-17,100.3049087524414
2022-10-18,100.91203308105469
2022-10-19,99.81722259521484
2022-10-20,100.05609130859375
2022-10-21,101.0016098022461
2022-10-24,102.48458099365234
2022-10-25,104.43534088134766
2022-10-26,94.37300109863281
2022-10-27,92.1634750366211
2022-10-28,96.12471008300781
2022-10-31,94.21376037597656
2022-11-01,90.07337188720703
2022-11-02,86.65953826904297
2022-11-03,83.0964126586914
2022-11-04,86.29127502441406
2022-11-07,88.23210144042969
2022-11-08,88.4908676147461
2022-11-09,86.98798370361328
2022-11-10,93.72606658935547
2022-11-11,96.27400970458984
2022-11-14,95.57730102539062
2022-11-15,98.25462341308594
2022-11-16,98.52334594726562
2022-11-17,98.03565979003906
2022-11-18,97.33895874023438
2022-11-21,95.37825012207031
2022-11-22,96.87117767333984
2022-11-23,98.3541488647461
2022-11-25,97.139892578125
2022-11-28,95.7962646484375
2022-11-29,94.99008178710938
2022-11-30,100.97175598144531
2022-12-01,100.80255889892578
2022-12-02,100.35467529296875
2022-12-05,99.39920043945312
2022-12-06,96.85126495361328
2022-12-07,94.70145416259766
2022-12-08,93.5071029663086
2022-12-09,92.63125610351562
2022-12-12,93.11894226074219
2022-12-13,95.39814758300781
2022-12-14,94.8606948852539
2022-12-15,90.77007293701172
2022-12-16,90.43167114257812
2022-12-19,88.72972869873047
2022-12-20,89.20747375488281
2022-12-21,89.82454681396484
2022-12-22,87.84394073486328
2022-12-23,89.38662719726562
2022-12-27,87.51548767089844
2022-12-28,86.05242156982422
2022-12-29,88.53067779541016
2022-12-30,88.31172180175781
2023-01-03,89.27714538574219
2023-01-04,88.29181671142578
2023-01-05,86.36095428466797
2023-01-06,87.74440002441406
2023-01-09,88.38137817382812
2023-01-10,88.8193130493164
2023-01-11,91.82508087158203
2023-01-12,91.47673034667969
2023-01-13,92.36253356933594
2023-01-17,91.72555541992188
2023-01-18,91.34732818603516
2023-01-19,93.46730041503906
2023-01-20,98.8119888305664
2023-01-23,100.73287963867188
2023-01-24,98.7423095703125
2023-01-25,96.27400970458984
2023-01-26,98.69255065917969
2023-01-27,100.23523712158203
2023-01-30,97.48824310302734
2023-01-31,99.39920043945312
2023-02-01,100.95185089111328
2023-02-02,108.28710174560547
2023-02-03,104.7239761352539
2023-02-06,102.98223114013672
2023-02-07,107.53069305419922
2023-02-08,99.52859497070312
2023-02-09,95.0099868774414
2023-02-10,94.4128189086914
2023-02-13,94.55215454101562
2023-02-14,94.50238800048828
2023-02-15,96.64225769042969
2023-02-16,95.32847595214844
2023-02-17,94.14408874511719
2023-02-21,91.6160659790039
2023-02-22,91.36724090576172
2023-02-23,90.64068603515625
2023-02-24,88.92879486083984
2023-02-27,89.67526245117188
2023-02-28,89.87431335449219
2023-03-01,90.08332061767578
2023-03-02,91.87483978271484
2023-03-03,93.57677459716797
2023-03-06,95.12943267822266
2023-03-07,93.72606658935547
2023-03-08,94.20381164550781
2023-03-09,92.22319793701172
2023-03-10,90.58097076416016
2023-03-13,91.2279052734375
2023-03-14,93.8056869506836
2023-03-15,96.09486389160156
2023-03-16,100.59354400634766
2023-03-17,101.97698974609375
2023-03-20,101.4494857788086
2023-03-21,105.34104919433594
2023-03-22,103.72869873046875
2023-03-23,105.75907897949219
2023-03-24,105.56002044677734
2023-03-27,102.57416534423828
2023-03-28,100.8821792602539
2023-03-29,101.41962432861328
2023-03-30,100.84236907958984
2023-03-31,103.50972747802734
2023-04-03,104.41544342041016
2023-04-04,104.62445831298828
2023-04-05,104.45524597167969
2023-04-06,108.38663482666016
2023-04-10,106.4458236694336
2023-04-11,105.61974334716797
2023-04-12,104.7239761352539
2023-04-13,107.67998504638672
2023-04-14,108.94398498535156
2023-04-17,105.91831970214844
2023-04-18,104.62445831298828
2023-04-19,104.5249252319336
2023-04-20,105.4007797241211
2023-04-21,105.41072845458984
2023-04-24,106.27661895751953
2023-04-25,104.11685943603516
2023-04-26,103.95761108398438
2023-04-27,107.85913848876953
2023-04-28,107.7098388671875
2023-05-01,107.20223999023438
2023-05-02,105.48040771484375
2023-05-03,105.61974334716797
2023-05-04,104.71401977539062
2023-05-05,105.71428680419922
2023-05-08,107.729736328125
2023-05-09,107.43116760253906
2023-05-10,111.75070190429688
2023-05-11,116.34891510009766
2023-05-12,117.36410522460938
2023-05-15,116.40863800048828
2023-05-16,119.52387237548828
2023-05-17,120.9073257446289
2023-05-18,122.93769836425781
2023-05-19,122.66898345947266
2023-05-22,125.2766342163086
2023-05-23,122.70879364013672
2023-05-24,121.06657409667969
2023-05-25,123.76380157470703
2023-05-26,124.83870697021484
2023-05-30,124.05243682861328
2023-05-31,122.78842163085938
2023-06-01,123.78370666503906
2023-06-02,124.63965606689453
2023-06-05,126.03305053710938
